First_Name,Last_Name,Roll_Number,Branch,Degree,Batch,Email,Hash_of_Password,Residence,Birthday,SignUp_Date,Profile_Picture,Private,AutoAdd_to_Groups
Suthar,Bagchi,204372385,CH,2020,204372385@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-12-04,2019-09-03 22:33:41,,false,true
Prit,Jitendra Kumar,186561839,AE,2018,186561839@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-08-26,2021-10-21 04:35:39,,false,true
Shikhar,Bishi,152042090,EN,2015,152042090@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-09-15,2019-10-28 04:46:53,,false,true
Kirtan,Laha,176899405,HS,2017,176899405@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-04-22,2019-05-15 14:51:58,,false,true
Manuj,Tete,206016753,EN,2020,206016753@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-09-01,2019-05-01 19:23:37,,false,true
Vikaram,Ruhi,190584738,EE,2019,190584738@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-03-23,2019-05-21 23:18:48,,false,true
Rinkesh,Shakti,209219518,AE,2020,209219518@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-01-03,2019-02-13 03:28:04,,false,true
Hrushikesh,Anurag,180326920,EN,2018,180326920@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-08-28,2021-09-24 16:31:29,,false,true
Koshal,Chamar,172737598,CSE,2017,172737598@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-06-28,2020-06-13 11:59:57,,false,true
Mahesha,Sowmya,150630610,EN,2015,150630610@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-07-09,2021-11-25 20:44:48,,false,true
Babubhai,Mahli,184740729,ME,2018,184740729@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-12-04,2021-03-06 07:32:28,,false,true
Yaduvanshi,Narula,212741514,AE,2021,212741514@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-03-05,2020-04-24 17:23:59,,false,true
नरेश,Dhanani,211863804,EN,2021,211863804@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-06-04,2021-04-22 18:45:25,,false,true
Ashpak,Bhartiya,154019105,ME,2015,154019105@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-11-10,2020-01-28 00:32:49,,false,true
Dalpat,Kabra,194963755,EE,2019,194963755@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-07-26,2022-03-29 09:06:47,,false,true
Chandra Shekhar,Oswal,210270911,EE,2021,210270911@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-08-17,2019-10-10 06:30:24,,false,true
Prince Kumar,Hire,213045122,CH,2021,213045122@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-08-13,2020-01-25 08:36:23,,false,true
Karan Kumar,Bhor,214503465,CH,2021,214503465@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-02-09,2022-03-29 12:21:39,,false,true
Akshya,Dharua,163055339,AE,2016,163055339@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-12-18,2021-01-04 07:15:32,,false,true
Ratikanta,Dazz,161801156,HS,2016,161801156@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-11-15,2020-04-26 00:32:14,,false,true
Kanubhai,Mahananda,201459393,HS,2020,201459393@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-05-21,2021-03-14 21:05:01,,false,true
Viram,Achumi,165975376,ME,2016,165975376@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-10-08,2020-04-01 02:20:48,,false,true
Shoyab,Bhoya,164723367,CH,2016,164723367@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-06-09,2020-05-22 03:13:12,,false,true
Bhupat,Chaure,217615686,ME,2021,217615686@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-05-14,2021-04-19 16:13:24,,false,true
Gohel,Shahare,210978119,CSE,2021,210978119@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-09-12,2020-08-08 10:30:34,,false,true
Sumedh,Ningthoujam,153465196,CH,2015,153465196@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-02-15,2021-09-29 08:02:54,,false,true
Suryakanta,कुमावत,205316943,CH,2020,205316943@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-12-29,2019-06-04 22:29:56,,false,true
Ritesh Kumar,Jangde,214300382,ME,2021,214300382@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-07-18,2020-01-28 03:14:28,,false,true
Mahadeva,Naiya,167161500,EN,2016,167161500@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-03-11,2020-01-22 08:02:07,,false,true
Puspendra,Karale,170036720,EN,2017,170036720@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-08-15,2020-09-04 17:05:32,,false,true
Devendra Singh,Gaikar,196850137,AE,2019,196850137@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-09-18,2021-10-05 11:58:28,,false,true
Waqar,Sonkamble,203245290,EN,2020,203245290@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-04-14,2022-01-22 04:53:35,,false,true
Majeed,Khongsai,176386073,ME,2017,176386073@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-01-09,2019-10-05 09:31:38,,false,true
Shaukat,Lathiya,159323150,HS,2015,159323150@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-09-16,2022-03-05 09:20:46,,false,true
Farook,Koranga,171933887,CH,2017,171933887@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-05-11,2020-03-03 16:42:43,,false,true
Aji,Chandrawanshi,166337577,ME,2016,166337577@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-10-12,2021-12-14 11:07:33,,false,true
Azmat,Middya,160801833,ME,2016,160801833@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-12-10,2021-03-29 18:52:13,,false,true
Saud,परमार,176365140,EN,2017,176365140@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-07-26,2020-11-07 06:36:33,,false,true
Nishan,Hrahsel,163393406,HS,2016,163393406@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-08-21,2019-01-31 06:20:50,,false,true
Rafique,Gadge,206610247,EE,2020,206610247@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-06-05,2020-09-11 10:09:41,,false,true
Ramachandran,સોલંકી,165205798,AE,2016,165205798@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-12-07,2019-10-03 17:30:48,,false,true
Shazad,Daksh,160316307,EE,2016,160316307@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-11-12,2019-03-17 19:21:25,,false,true
Sadique,निषाद,158799108,AE,2015,158799108@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-03-24,2019-09-16 21:44:04,,false,true
Sageer,Chethu,176259553,AE,2017,176259553@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-11-12,2019-05-08 00:17:40,,false,true
Baskaran,Bhanderi,194532313,CH,2019,194532313@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-01-04,2020-05-29 12:25:56,,false,true
Shera,Kadiya,208763931,ME,2020,208763931@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-04-29,2019-09-30 10:45:34,,false,true
Lallan,Mangukiya,174496591,EN,2017,174496591@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-01-18,2021-01-10 11:52:47,,false,true
Jubair,Dholakiya,216664202,CSE,2021,216664202@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-11-10,2020-10-04 02:25:29,,false,true
Alagu,Girase,195515255,HS,2019,195515255@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-09-15,2020-02-03 08:33:37,,false,true
Ramjeet,Meghwanshi,162115054,CSE,2016,162115054@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-03-16,2019-07-15 01:54:52,,false,true
Bechan,Ayaz,200420090,ME,2020,200420090@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-01-05,2020-04-11 02:53:29,,false,true
Sanjai,Nepali,173566961,EN,2017,173566961@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-03-13,2020-12-21 05:17:11,,false,true
Mubin,Thakuri,167931728,CSE,2016,167931728@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-10-09,2020-03-03 18:59:47,,false,true
Shambu,Mujahid,202787688,AE,2020,202787688@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-01-20,2020-12-29 01:54:10,,false,true
Sanowar,Gaffar,190681557,EN,2019,190681557@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-02-06,2019-08-08 20:56:17,,false,true
Karunakar,Raees,181106427,AE,2018,181106427@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-12-14,2021-10-11 18:10:02,,false,true
Shreeram,Deol,205665838,EE,2020,205665838@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-07-23,2019-07-10 10:28:53,,false,true
Samiul,Kasi,200683087,EN,2020,200683087@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-03-04,2019-09-02 16:45:03,,false,true
Konda,Jafri,177052358,HS,2017,177052358@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-08-28,2021-07-28 15:32:33,,false,true
Harishchandra,Mallah,197069149,HS,2019,197069149@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-10-21,2019-06-25 07:30:16,,false,true
Praveenkumar,Doss,168290870,AE,2016,168290870@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-07-03,2020-04-24 21:42:35,,false,true
Vara,Sura,181285743,AE,2018,181285743@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-07-13,2020-06-06 22:11:01,,false,true
Birender,Seraj,175361563,AE,2017,175361563@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-06-14,2020-07-04 16:55:56,,false,true
Nag,Satyanarayana,204376284,CSE,2020,204376284@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-04-18,2019-02-17 14:55:17,,false,true
Nipu,Pagal,196576797,EN,2019,196576797@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-04-04,2019-04-11 22:07:12,,false,true
Mausam,Partap,182631404,EE,2018,182631404@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-09-27,2021-12-30 18:20:21,,false,true
Desh,Singam,216301302,HS,2021,216301302@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-06-12,2019-01-19 07:31:37,,false,true
Om Parkash,Ananda,200923053,EE,2020,200923053@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-12-16,2021-12-16 05:23:21,,false,true
Ravindr,Sureshkumar,207620021,EN,2020,207620021@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-12-30,2021-04-19 06:54:30,,false,true
Mohanraj,Hariharan,191896533,EN,2019,191896533@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-06-11,2020-09-23 02:29:57,,false,true
Alfaz,Sitaram,190457117,CSE,2019,190457117@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-08-24,2021-11-22 10:12:15,,false,true
Monowar,Thangaraj,176864281,AE,2017,176864281@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-02-01,2021-03-25 14:40:21,,false,true
Vishram,Kanaujiya,166416371,ME,2016,166416371@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-08-20,2019-05-29 18:29:43,,false,true
Sontosh,Gulshan,215649026,CSE,2021,215649026@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-05-06,2021-12-21 08:44:26,,false,true
Ramnivas,Karthika,201193689,CSE,2020,201193689@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-07-23,2022-01-26 16:23:21,,false,true
Kirankumar,Shanthi,212020042,HS,2021,212020042@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-01-06,2019-03-30 18:03:34,,false,true
Kishor Kumar,Bunty,190659528,EE,2019,190659528@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-02-19,2021-01-22 22:21:27,,false,true
Chhotan,Siddiki,176512041,EN,2017,176512041@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-09-14,2021-11-09 13:41:04,,false,true
Jiarul,Ramola,199197455,EE,2019,199197455@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-04-15,2019-03-23 07:37:24,,false,true
Barath,Valli,190002955,EN,2019,190002955@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-08-15,2022-04-17 02:26:45,,false,true
Naveenkumar,Chanti,205982533,EE,2020,205982533@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-08-18,2019-01-19 04:22:41,,false,true
Denish,Kum,166450970,HS,2016,166450970@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-02-18,2019-11-29 06:25:29,,false,true
Duryodhan,Mallu,155552961,CSE,2015,155552961@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-01-16,2019-05-25 22:24:59,,false,true
Dav,Sartaj,207245109,CH,2020,207245109@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-02-28,2020-04-26 02:45:41,,false,true
Pradip Kumar,Parit,179542859,EE,2017,179542859@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-01-24,2022-04-16 05:56:34,,false,true
Panchu,Achar,172394257,CSE,2017,172394257@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-11-30,2021-04-04 12:19:19,,false,true
Mukeem,Shambhu,184925076,CH,2018,184925076@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-11-19,2020-03-18 11:34:19,,false,true
Sivam,Talreja,186979790,ME,2018,186979790@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-06-25,2020-08-20 18:25:00,,false,true
Gajendar,Lohani,177694693,HS,2017,177694693@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-03-31,2022-01-13 00:37:22,,false,true
Tapu,Jeni,182002960,AE,2018,182002960@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-01-25,2020-08-10 18:52:32,,false,true
Bijay Kumar,Behara,219191929,ME,2021,219191929@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-10-01,2019-03-02 11:00:43,,false,true
Shreekant,Ved,163812246,HS,2016,163812246@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-11-28,2020-06-13 07:11:06,,false,true
Panchanan,Manek,218159546,CH,2021,218159546@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-11-19,2020-04-29 08:53:56,,false,true
Upen,Shivkumar,217383375,AE,2021,217383375@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-09-22,2021-02-27 15:07:03,,false,true
Chao,Zargar,203024748,ME,2020,203024748@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-07-27,2021-05-01 15:20:35,,false,true
Rattan,Kanhaiya,154217814,AE,2015,154217814@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-01-27,2020-08-25 02:50:19,,false,true
Bhuneshwar,Dheeraj,180166708,EN,2018,180166708@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-07-20,2019-10-09 16:41:52,,false,true
Tiku,Vishvakarma,211229864,HS,2021,211229864@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-09-05,2020-06-19 01:56:08,,false,true
Biku,Manikanta,191953770,EN,2019,191953770@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-01-05,2020-10-06 02:04:21,,false,true
Biman,Veena,204935786,EN,2020,204935786@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-07-28,2019-04-11 07:07:08,,false,true
Somen,Omkar,203194936,HS,2020,203194936@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-04-02,2020-11-05 12:09:25,,false,true
Nipen,Siddhu,208874275,ME,2020,208874275@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-01-07,2019-12-07 21:29:42,,false,true
Anirudha,Parui,167437384,CSE,2016,167437384@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-07-08,2019-09-26 17:28:34,,false,true
Kangkan,Patkar,172961570,HS,2017,172961570@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-06-07,2020-07-28 22:19:42,,false,true
Niks,Upadhaya,178141280,EE,2017,178141280@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-09-11,2019-08-08 12:23:03,,false,true
Murlidhar,Gada,182673595,CH,2018,182673595@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-04-10,2022-03-02 08:48:42,,false,true
Fenil,Bodo,193565439,CSE,2019,193565439@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-08-31,2019-01-31 22:43:27,,false,true
Darshit,Kurre,161597262,CH,2016,161597262@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-05-07,2020-04-18 21:11:44,,false,true
Shivang,Mukharjee,178808550,EN,2017,178808550@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-07-13,2020-07-10 11:51:01,,false,true
Sparsh,Røy,186999349,AE,2018,186999349@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-02-25,2019-10-20 04:57:11,,false,true
Shashwat,Muniya,182282629,HS,2018,182282629@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-06-15,2021-12-22 00:38:38,,false,true
Dhruvil,Ronak,173086804,AE,2017,173086804@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-10-22,2021-04-01 04:43:53,,false,true
Boya,A K,159979333,EN,2015,159979333@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-03-05,2019-08-02 13:32:25,,false,true
Harisha,Ajmeri,167480861,AE,2016,167480861@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-12-24,2021-04-25 21:13:08,,false,true
Babuli,Jaykar,181233615,CSE,2018,181233615@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-04-17,2022-01-17 22:54:07,,false,true
Laxminarayan,Dive,164374667,ME,2016,164374667@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-01-26,2019-11-16 23:57:08,,false,true
Suraj Singh,Luthra,185222845,ME,2018,185222845@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-09-09,2019-05-07 21:50:02,,false,true
भरत,Prashar,217631486,CH,2021,217631486@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-10-22,2021-12-23 09:51:30,,false,true
Khandu,Hudda,159271341,CSE,2015,159271341@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-11-18,2021-09-09 00:59:44,,false,true
Nandish,Awale,162055114,EE,2016,162055114@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-04-19,2019-10-27 17:21:51,,false,true
Mounesh,Aier,160182058,EN,2016,160182058@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-01-09,2019-01-13 00:12:36,,false,true
Ravi Ranjan,Shobha,178175793,EN,2017,178175793@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-01-30,2022-02-10 21:01:49,,false,true
Amar Kumar,Rajni,208952329,AE,2020,208952329@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-11-23,2021-03-30 13:44:45,,false,true
Mitlesh,Bouri,172718488,CSE,2017,172718488@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-08-28,2021-01-20 01:54:20,,false,true
Mayuresh,Dhyani,204929095,ME,2020,204929095@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-11-16,2019-02-15 21:16:14,,false,true
Shrishail,देवी,166207563,CH,2016,166207563@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-05-31,2021-05-19 11:36:45,,false,true
गजानन,Wahlang,213351722,HS,2021,213351722@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-03-30,2021-07-21 21:32:33,,false,true
Tikam,Dihingia,202947924,CH,2020,202947924@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-03-28,2021-09-11 07:45:58,,false,true
Subhash Kumar,Tayal,217138638,EE,2021,217138638@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-02-25,2019-08-04 13:22:46,,false,true
Jageshwar,Parray,210768960,EE,2021,210768960@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-07-19,2020-07-01 12:09:26,,false,true
Soumya Ranjan,Mayekar,201583362,CH,2020,201583362@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-03-23,2021-07-16 09:28:46,,false,true
Hitu,Gadhave,152921774,CH,2015,152921774@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-04-18,2019-10-01 14:42:06,,false,true
Khirod,Kakoti,166591317,CSE,2016,166591317@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-05-03,2019-10-20 02:00:46,,false,true
Gajraj,प्रजापति,190289781,EE,2019,190289781@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-10-04,2022-03-16 07:32:25,,false,true
Bhoopendra,Ghorui,174179123,CSE,2017,174179123@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-05-28,2022-01-30 13:13:29,,false,true
उमेश,Manjunatha,210676185,CH,2021,210676185@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-11-18,2022-04-12 16:48:59,,false,true
Navanath,Payeng,158232046,EN,2015,158232046@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-04-08,2021-04-22 16:48:07,,false,true
Chhotu Kumar,Mandyal,184668219,CH,2018,184668219@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-02-12,2021-06-15 10:16:51,,false,true
Ved Prakash,Kokani,175108609,EN,2017,175108609@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-08-22,2019-02-24 13:17:42,,false,true
कैलाश,Magdum,212480950,ME,2021,212480950@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-11-25,2020-04-11 21:03:40,,false,true
Subhadip,Shiv Kumar,210798721,CSE,2021,210798721@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-08-18,2020-09-15 22:00:46,,false,true
Dinabandhu,Pachauri,218117585,ME,2021,218117585@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-12-01,2019-11-14 02:09:29,,false,true
Gaurav Kumar,Jadoun,168388504,EN,2016,168388504@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-02-24,2021-03-14 03:11:02,,false,true
Tayyab,Dhameliya,179550122,CSE,2017,179550122@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-07-10,2021-02-13 12:15:11,,false,true
Dilawar,Dhankhar,190440278,HS,2019,190440278@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-10-12,2020-02-24 13:48:00,,false,true
Tanha,Gothwal,207306292,EE,2020,207306292@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-11-27,2021-12-15 14:39:23,,false,true
Vijesh,Sanjeev Kumar,210266469,ME,2021,210266469@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-07-23,2019-03-21 20:21:32,,false,true
Almas,Siddharth,206549416,CH,2020,206549416@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-08-11,2019-06-04 05:16:50,,false,true
Jibon,Khamkar,193643439,CH,2019,193643439@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-04-22,2019-12-27 14:21:31,,false,true
Anisur,Ghode,168836368,CH,2016,168836368@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-03-31,2020-10-04 12:14:06,,false,true
Subramanian,Bhaliya,213601466,AE,2021,213601466@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-04-24,2021-10-04 07:29:23,,false,true
Sahir,Chudasma,209165663,ME,2020,209165663@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-06-18,2021-12-03 12:05:09,,false,true
Malkeet,Kashid,212059194,CH,2021,212059194@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-03-29,2020-06-13 22:09:41,,false,true
Shafik,Singh Yadav,191144617,ME,2019,191144617@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-09-25,2021-07-12 18:02:14,,false,true
Sohidul,Ankit Kumar,172891447,AE,2017,172891447@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-04-04,2020-01-21 02:30:34,,false,true
Periyasamy,मिश्रा,168743550,HS,2016,168743550@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-02-28,2020-02-23 08:36:24,,false,true
Hima,Thombre,207738563,HS,2020,207738563@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-09-13,2021-02-08 19:17:45,,false,true
Tabish,Priyadarshini,152219956,EE,2015,152219956@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-06-11,2021-08-09 06:14:09,,false,true
Harendar,Surywanshi,176845050,HS,2017,176845050@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-08-08,2021-11-21 00:32:55,,false,true
Pinto,Sawale,180565915,EE,2018,180565915@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-08-24,2020-06-15 19:04:03,,false,true
Munaf,Kumar Sahu,204893485,EN,2020,204893485@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-03-18,2020-06-25 03:34:17,,false,true
Shariq,Nakrani,213550206,AE,2021,213550206@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-09-22,2019-04-16 21:47:14,,false,true
Rahan,Chotaliya,154449210,CSE,2015,154449210@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-11-27,2021-06-07 07:21:00,,false,true
Sufi,Variya,178761645,CH,2017,178761645@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-08-06,2019-09-03 17:51:29,,false,true
Hunter,Malivad,176981919,ME,2017,176981919@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-10-17,2021-10-24 12:45:01,,false,true
Rajpoot,Kalsariya,183348949,EE,2018,183348949@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-02-18,2019-12-26 07:32:13,,false,true
Maruthu,Ghanekar,197099804,HS,2019,197099804@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-02-23,2022-04-07 20:18:54,,false,true
Kasam,Wangsu,183127216,EE,2018,183127216@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-04-06,2020-03-01 06:21:41,,false,true
Nemichand,Kharkongor,198440271,HS,2019,198440271@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-08-17,2021-03-09 09:47:49,,false,true
Jogi,Nazeer,175435305,EN,2017,175435305@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-04-27,2020-09-29 10:27:07,,false,true
Rames,Saqib,217764650,CH,2021,217764650@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-08-31,2020-03-16 08:00:10,,false,true
Sakeel,Waris,203981986,CH,2020,203981986@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-03-12,2021-04-01 02:52:18,,false,true
Sj,Swati,180276579,AE,2018,180276579@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-11-05,2020-03-08 05:02:28,,false,true
Dipok,Aisha,156905131,CH,2015,156905131@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-03-14,2021-07-24 14:16:08,,false,true
Parsuram,Hasnain,150767545,CSE,2015,150767545@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-06-03,2021-02-17 01:11:22,,false,true
Loganathan,Feroz,170144747,CH,2017,170144747@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-03-18,2019-02-11 05:12:46,,false,true
Sathis,Ikbal,199296005,HS,2019,199296005@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-07-07,2020-07-01 22:12:11,,false,true
Mast,Rajib,192805840,AE,2019,192805840@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-09-25,2020-09-03 02:29:54,,false,true
Brijesh Kumar,Periyasamy,202665520,AE,2020,202665520@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-12-01,2019-03-23 14:03:45,,false,true
